Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CCCCO5)CCO4)CCC3C2C1	18.11964141845702	18.262208972273815	7.596766445748804	4.046730708070623	9.468807660129515	2
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5OCCCC5OC5CCCCO5)CCO4)CCC3C2C1	13.984797363281245	13.984797363281245	6.163962166467404	3.1232797398787846	7.308056122121244	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1	19.615755004882814	27.667076003761935	10.460813795884599	4.380863633393517	10.250633936953195	4
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4CCC(OC5CCCCO5)CO4)CCC3C2C1	22.144945068359362	22.144945068359362	9.317518015887307	4.94571758718049	11.572316507479997	1
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4CCCCO4)CCC3C2C1	13.680919664171004	16.18858907366284	5.857319694410728	3.055413539434296	7.149258306059242	9
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4OCCCC4OC4CCCCO4)CCC3C2C1	42.91511596679686	42.91511596679686	17.2339481423998	9.584401457655185	22.426215255442717	1
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1	97.92345629569812	165.20047995770514	14.981935779112028	9.224813493121333	21.038883720399475	39
C1=C2CC(COC3CCCCO3)CCC2C2CCC(OC3CCC(OC4CCCCO4)CO3)CC2C1	17.665770263671874	17.665770263671874	12.334709023650241	3.9453658798623983	9.231627543377106	1
C1=C2CC(OC3CCC(OC4CCC(OC5CCC(OC6CCC(OC7CCC(OC8CCCCO8)CO7)CO6)CO5)CO4)CO3)CCC2C2CCC3CCCC3C2C1	72.2034851074219	72.2034851074219	21.579045160616225	16.12548800862558	37.731481384438055	1
C1=C2CC(OC3CCC(OC4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CO4)CO3)CCC2C2CCC3CCCC3C2C1	10.452446746826162	13.352264272791048	5.654492329087879	2.334385998487172	5.462150466323708	4
C1=C2CC(OC3CCC(OC4CCC(OC5CCC(OC6CCCCO6)CO5)CO4)CO3)CCC2C2CCC3CCCC3C2C1	42.63122009277345	42.63122009277345	15.848626377476279	9.520997876713741	22.27785937109868	1
C1=C2CC(OC3CCC(OC4CCC(OC5CCCC(COC6CCCC(COC7CCCCO7)O6)O5)CO4)CO3)CCC2C2CCC3CCCC3C2C1	6.7239123535156295	6.7239123535156295	4.265900490747132	1.5016777634258598	3.5137247657757387	1
C1=C2CC(OC3CCC(OC4CCC(OC5CCCCO5)CO4)CO3)CCC2C2CCC3CCCC3C2C1	6.4017401123046795	6.4017401123046795	3.4059055715602677	1.429725771016768	3.345366743946899	1
C1=C2CC(OC3CCC(OC4CCCCO4)CO3)CCC2C2CCC3C(COC4CCCC(COC5CCCC(COC6CCCCO6)O5)O4)CCC3C2C1	43.4464666748047	43.4464666748047	18.99382122707209	9.703070098893313	22.703883976252772	1
