cc_id	mean_MAE	std_MAE	mean_RMSE	std_RMSE	mean_MRE	std_MRE	mean_rel_max_rt_error	std_rel_max_rt_error	mean_rel_mean_rt_error	std_rel_mean_rt_error
cc_50	226.96160411834714	109.02468108722856	274.1287263329412	114.22130833330623	31.354821433877184	23.7223377824607	12.579625546965257	6.042826797873217	45.320101049738554	21.770244279786954
cc_51	198.76629353184853	76.96976580788188	239.3169336841924	68.04099642239176	31.923836165900017	12.34320816669091	12.42599984570196	4.8118133163216985	49.46426009779362	19.154417220026748
cc_52	247.7587124497143	82.52243360159123	292.81722867007403	97.87953034553196	39.21152834051	19.516268235682777	14.519380710836515	4.836054477355322	54.616935161920765	18.191579867597174
cc_53	246.8927878183861	140.4476259732572	294.6529707043417	148.48205868465186	34.93740417497831	20.19990105510949	12.751409349157427	7.25377677787714	47.93008850272112	27.26554794240119
cc_54	252.89474567917154	97.65173114321074	292.6536072505358	104.25981068072662	34.42188609414985	18.595364340634145	14.70660302856313	5.678746868062966	40.60335457133135	15.678411401801862
cc_55	180.5311753561735	74.07327354616375	218.8094047904932	81.46489659137123	22.09595416480915	12.146087749577823	10.454666166097608	4.289626682080366	39.14657703028018	16.062129452373032
cc_56	237.46938731634793	92.66287701919931	285.88558466381585	101.899964286001	38.33454208012353	21.279224949281147	12.904542295204216	5.035478590327101	52.88065335132452	20.634548029809828
cc_57	193.91356532210008	81.6475621999785	240.45225597789675	94.57378355947766	27.242266470083596	12.759852507845022	12.072815671902633	5.083274947078727	50.78797446952676	21.384343574023337
cc_58	260.7158847182544	99.80118316683813	316.6888927623423	101.15922388411592	46.74958276072296	32.73490922034885	14.279542376944596	5.46616185599946	60.84752240111043	23.292231445598304
cc_59	195.9148031616211	73.39830897202292	245.9160889802748	83.05222858920553	33.71499620860563	13.632468051532653	12.860365180623678	4.818058879612898	54.89001634252953	20.564216251003543
cc_6	70.41641942617055	9.514018915616623	90.93831964506401	21.317499566772526	24.547843733287387	5.794307660441623	6.426028419982711	0.8682258546830284	47.476163365115255	6.414542516893997
cc_60	188.34546305338543	75.99690454965186	230.20214054266853	85.11153316778037	28.10644206924031	9.521700019456018	11.904023704549703	4.803242608371374	50.10774705468107	20.218345631364276
cc_61	302.1833785783	78.16129206446459	361.83455527192626	94.11271825488302	55.90297283925677	25.996546739138697	16.804770246819032	4.346640644225591	71.45365196498055	18.48185623770276
cc_62	205.69774051789312	61.03698549107999	257.25903566081695	80.03145204087951	39.48567528420335	19.802772423290087	13.439026559381494	3.9877816210035277	51.85394231202002	15.386694654911627
cc_63	28.80989358922341	7.676430336927037	38.70750103018927	9.85167072605888	13.271917748047017	4.085846545955595	4.9871717195027365	1.3288378231766784	15.38714863219227	4.099924013712751
cc_64	32.423223864394444	4.4155627388227465	44.955421517333875	6.54431795025607	12.722047478077997	2.2781148493608945	5.955991010763521	0.8111177373935021	13.485842416541946	1.8365719437760795
cc_65	27.741273092153122	4.896238890641049	38.329412442486735	7.459897814998358	12.386189614732956	2.3165351102468015	5.25821166309434	0.9280561982336417	13.403309505673926	2.365637836698361
cc_66	29.616059426625572	6.543546784416775	39.73102429606394	9.57013425910707	11.764083049484048	3.1021497664138913	5.268449038784924	1.1640421931221363	12.614944033110213	2.787220111708872
cc_67	27.792187854445125	3.215918833067024	37.15405757635871	4.456740655276006	13.044422458231503	2.879698703006867	5.660553964406925	0.6549999660000453	14.50752355967448	1.6787098043905384
cc_68	27.889460302425334	3.1993721596616753	38.08327550830561	4.621960349716869	11.521795771023028	1.5322820838915512	5.180255637732705	0.5942591031727912	12.471382191947102	1.430669240090892
cc_69	221.86153021154269	73.87554583650702	265.0041750575536	87.23982039746068	69.63959359997223	38.010579908401546	16.838306785939793	5.606826490323849	27.17207187836611	9.047767946110845
cc_7	82.65545505889474	17.790996425769393	106.85069913832648	27.42548429836465	32.992761500953016	7.413102977461266	7.710396927135704	1.6596078755381898	60.059625778481994	12.9274055390133
cc_70	158.36536100710964	35.649600834942234	219.99353553387198	43.93695278541415	11.431682599735723	3.52815550078585	4.312782162502986	0.9708496959406929	11.634984152244703	2.6191494030678912
