Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
O=C(c1ccnc(-c2cscn2)c1)N1CCN(Cc2ccccc2)CC1	19.62514465332032	19.62514465332032	12.494521330184199	4.382960660469966	10.255540699344222	1
O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1	17.02381591796876	17.02381591796876	12.652408709006883	3.8019956936682067	8.896160516979148	1
O=C(c1ccncc1)N1CCC(NCCOc2ccccc2)CC1	11.59592163085938	11.59592163085938	9.398542414377841	2.589762736925893	6.059697817899358	1
O=C(c1ccncc1)N1CCN(CCCCOc2c(-c3ccccc3)oc3ccccc3c2=O)CC1	20.055415649414073	20.055415649414073	11.577333977610156	4.479054772515203	10.480388046466338	1
O=C(c1ccoc1)N1CC2CCNCC2C1	3.7680541992187955	3.7680541992187955	0.6466542301731243	0.2644248560855295	0.5429973029574057	1
O=C(c1ccoc1)N1CCC(N2CCCC2)CC1	65.81682128906255	65.81682128906255	12.215445673545387	4.6187243009868455	9.484565390964892	1
O=C(c1ccoc1)N1CCC(Oc2ccccc2)C1	6.29913330078125	6.29913330078125	0.9458158109281156	0.4420444421600877	0.9077397013032693	1
O=C(c1ccoc1)N1CCC2(C=Nc3ccccc3CN2)C1	7.4708251953125	7.4708251953125	1.2399709867738589	0.5242684347587719	1.076586937831721	1
O=C(c1ccoc1)N1CCC2(CCC(CN3CCNCC3)CC2)CC1	57.517993164062545	57.517993164062545	10.433156750238084	4.036350397478073	8.288658683859587	1
O=C(c1ccoc1)N1CCC2(CCC2)CC1	41.65062744140626	43.00020841751038	5.826943770760457	2.922851048519737	6.002084145142116	5
O=C(c1ccoc1)N1CCC2(CCCCC2)CC1	40.894927978515625	41.053123607006256	7.14316241674922	2.8698195072642543	5.893183702499586	2
O=C(c1ccoc1)N1CCC2(CCCCO2)CC1	30.831219482421886	38.306056537890484	4.80010549676751	2.163594349643641	4.442948041807296	6
O=C(c1ccoc1)N1CCN(C2=CC3=NCCN3C=N2)CC1	39.53835449218752	39.53835449218752	6.871455420957164	2.7746213678728084	5.697694013287472	1
O=C(c1ccon1)N1CCC2(CCC2)CC1	45.99506022135415	55.54830589776278	6.2692475055281	3.2277235243055546	6.628140766854334	3
O=C(c1ccon1)N1CCN(C(c2ccccc2)c2ccccc2)CC1	69.71989624023439	69.71989624023439	20.832430824464215	15.570818349167945	36.43362869811045	1
O=C(c1cn(CC2CCCCN2)c2ccccc12)C12CC3CC(CC(C3)C1)C2	84.6521057128906	84.6521057128906	14.193847369699968	8.763157941293024	18.18578945151167	1
O=C(c1cn(CC2CCCCN2)c2ccccc12)C1CC1	28.708978271484398	28.708978271484398	5.431134746781006	2.9719439204435196	6.1675421989383	1
O=C(c1cn(CC2CCOCC2)c2ccccc12)C1CC1	1.8796264648437955	1.8796264648437955	0.27552425459451707	0.19457830899004094	0.4037996556526679	1
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CC1	147.85113525390625	147.85113525390625	23.02977184640284	15.305500543882635	31.762820230531744	1
O=C(c1cn(Cc2ccccc2)c2ccccc12)C1CC1	22.756152343750045	29.132814467080483	3.1011382316366918	2.355709352355077	4.7969757796060755	2
O=C(c1cn[nH]c1)N1CCC2(CCC2)CC1	20.7503662109375	20.7503662109375	3.325379200470753	1.4561660498903508	2.990241724828038	1
O=C(c1cnc(C(=O)c2c[nH]c3ccccc23)[nH]1)c1c[nH]c2ccccc12	13.182860717773451	13.182860717773451	7.759644898330362	2.944180078116279	6.888986910067854	1
O=C(c1cnc(NCc2cnccn2)nc1)N1CCC2(CCOCC2)C1	2.6015173339843756	2.6015173339843756	2.4001451554427304	0.58100708727541	1.3594787386299512	1
O=C(c1cnc2ccc(-c3ccc4ocnc4c3)cn12)N1CCOCC1	22.875018310546878	22.875018310546878	24.003167167415405	5.108767712736038	11.953831955188534	1
O=C(c1cnc2n[nH]cc2c1)N1CCCC1c1ccccc1	14.518959960937508	14.518959960937508	7.3732117720526675	3.242576371479701	7.58719425623963	1
O=C(c1cnc[nH]1)N1CCC2(CCC2)CC1	53.12296142578123	53.12296142578123	9.245207348726284	3.727927117598683	7.6553104743795535	1
O=C(c1cnccc1Oc1ccccc1)N1CCN(C2CC2)c2ccccc21	26.36298889160156	26.36298889160156	10.240440060441875	5.88774988645738	13.776545870628112	1
O=C(c1cnccn1)N1CCC2(CCC2)CC1	20.022259521484386	24.3806430746014	3.089014381081638	1.4050708436129393	2.8853175523678187	2
O=C(c1cncnc1)N1CCC(N2CCN(Cc3ccccc3)CC2)CC1	36.671722412109375	36.671722412109375	20.733129278931095	8.190039845477349	19.163595904951055	1
O=C(c1cnco1)N1CCC2(CCC2)CC1	12.271008300781261	15.442291888502066	1.7862870194860674	0.8611233895285095	1.7683196842746003	2
O=C(c1cnn(-c2ccc(Oc3ccccc3)nc2)c1)c1cc2ccccc2[nH]1	18.79228088378909	18.79228088378909	7.256547431667409	4.196953922590024	9.820309854613013	1
O=C(c1cnn(-c2ccc3nc[nH]c3c2)c1)c1cc2ccccc2[nH]1	8.107448730468747	8.107448730468747	5.210777511709458	1.8106683782536954	4.2367214047057535	1
O=C(c1cnn(-c2ccccc2)c1)N1CCN(C(=O)c2ccccc2)C(c2ccccc2)C1	23.557628173828107	23.557628173828107	8.52826563871705	5.261217655402025	12.310544395189327	1
